Test_ID,total_attention_score,negative_sensor_flag_contrib,sentinel_flag_contrib,s3_s1_inconsistency_flag_contrib,z_score_magnitude_contrib,imputation_count_contrib,missing_count_contrib,model_uncertainty_contrib,centroid_distance_contrib,P_invalid,validity_decision,validity_margin,threshold_margin,regression_prediction,operating_space_support,cv_model_disagreement,cv_regression_model_disagreement,imputation_count,missing_count,CP5_residual,CP5_z_score
TRN-0996,1.6169016523202866,0.0,0.0,0.0,0.2053304706617301,0.0,0.0,0.0,1.4115711816585566,0.0,Valid,0.5,0.236,44.66197120129787,0.2942144091707218,0.0038115591070155227,0.3249448000598189,0.0,0.0,0.3441272764921592,0.2053304706617301
TRN-0550,1.584650377051912,0.0,0.0,0.0,0.1062441160508119,0.0,0.0,0.08000000000000007,1.3984062610011,0.02,Valid,0.48,0.216,36.71101164351997,0.30079686949944995,0.0026631651078460033,0.3646373378941973,0.0,0.0,0.1782935300263162,0.1062441160508119
TRN-0362,1.4100827676766683,0.0,0.0,0.0,0.18328720706546,0.0,0.0,0.0,1.2267955606112082,0.0,Valid,0.5,0.236,19.74244789616947,0.38660221969439595,0.003383612963739752,0.10153154793472388,0.0,0.0,-0.3062743423121148,-0.18328720706546
TRN-0403,1.379353938306747,0.0,0.0,0.0,0.1853128483701575,0.0,0.0,0.040000000000000036,1.1540410899365896,0.01,Valid,0.49,0.22599999999999998,34.28123809623427,0.42297945503170525,0.004140666704664161,0.19254996068667882,0.0,0.0,-0.3096645133187383,-0.1853128483701575
TRN-0895,1.6851200295619106,0.0,0.0,0.0,0.2215080733099056,0.0,0.0,0.08000000000000007,1.3836119562520048,0.02,Valid,0.48,0.216,15.833107447366665,0.30819402187399764,0.004552631963362902,0.11737723690841095,0.0,0.0,0.3712025732524164,0.2215080733099056
TRN-0710,3.5982319096000888,0.0,0.0,0.0,0.5022272386983995,0.0,0.0,1.64,1.4560046709016894,0.41,Invalid,0.09000000000000002,0.174,38.83142954233844,0.27199766454915525,0.1305941171285043,0.3862777789573005,0.0,0.0,0.8410221673220217,0.5022272386983995
TRN-0081,1.5599396581436897,0.0,0.0,0.0,0.1623061333052127,0.0,0.0,0.15999999999999992,1.237633524838477,0.04,Valid,0.46,0.19599999999999998,42.980509780608976,0.38118323758076145,0.026473265133630478,3.0291515470758084,0.0,0.0,0.2721205195470872,0.1623061333052127
TRN-0505,1.4987516536418575,0.0,0.0,0.0,0.1010930277043215,0.0,0.0,0.1200000000000001,1.277658625937536,0.03,Valid,0.47,0.206,30.3119854753977,0.361170687031232,0.0020364405486054103,0.32101149642638427,0.0,0.0,-0.1687118216737673,-0.1010930277043215
TRN-0671,2.545571452539127,0.0,0.0,0.0,0.1268228672861641,0.0,1.0,0.1200000000000001,1.2987485852529626,0.03,Valid,0.47,0.206,27.10386832632009,0.3506257073735187,0.009074247956748126,0.2847601636532368,0.0,1.0,-0.2117740143498103,-0.1268228672861641
TRN-0923,1.5230135173422992,0.0,0.0,0.0,0.2037989693941072,0.0,0.0,0.1200000000000001,1.199214547948192,0.03,Valid,0.47,0.206,32.314299475214774,0.40039272602590403,0.00453272200817748,0.21703964019933056,0.0,0.0,-0.3406034122121362,-0.2037989693941072
TRN-0456,1.7423590567943112,0.0,0.0,0.0,0.3204917743229649,0.0,0.0,0.08000000000000007,1.3418672824713462,0.02,Valid,0.48,0.216,20.580216922765533,0.3290663587643269,0.0015701818941119463,0.3885935424702089,0.0,0.0,0.5368645157318479,0.3204917743229649
TRN-0864,1.407503666549332,0.0,0.0,0.0,0.0291151306475442,0.0,0.0,0.19999999999999996,1.1783885359017878,0.05,Valid,0.45,0.186,41.61673109901627,0.41080573204910603,0.006652644687655518,0.26299007561711335,0.0,0.0,0.0492082623246439,0.0291151306475442
TRN-0728,1.9995323673644783,0.0,0.0,0.0,0.3370949845607552,0.0,0.0,0.28,1.382437382803723,0.07,Valid,0.43,0.16599999999999998,34.54622530008975,0.30878130859813846,0.009031768066951053,0.19684886815097144,0.0,0.0,-0.5636914213618578,-0.3370949845607552
TRN-0795,1.463470637807888,0.0,0.0,0.0,0.1170283565292907,0.0,0.0,0.040000000000000036,1.3064422812785974,0.01,Valid,0.49,0.22599999999999998,33.43340720438649,0.3467788593607013,0.0010915119029886514,0.24192378060142092,0.0,0.0,0.1963423421796868,0.1170283565292907
TRN-0339,1.5738566117631956,0.0,0.0,0.0,0.1470034604364443,0.0,0.0,0.040000000000000036,1.3868531513267512,0.01,Valid,0.49,0.22599999999999998,35.661696882811135,0.3065734243366244,0.00387980911124012,0.23995579013101612,0.0,0.0,0.2465095301960929,0.1470034604364443
TRN-0755,9.167852390928303,0.0,0.0,2.0,5.547277784424939,0.0,0.0,0.2799999999999998,1.340574606503366,0.93,Invalid,0.43000000000000005,0.6940000000000001,15.995854948678248,0.3297126967483171,0.013266499161421611,0.20605405113414485,0.0,0.0,-9.283601815342257,-5.547277784424939
TRN-0926,1.7090267003240278,0.0,0.0,0.0,0.0950881545672716,0.0,0.0,0.15999999999999992,1.4539385457567562,0.04,Valid,0.46,0.19599999999999998,44.38298399917672,0.27303072712162185,0.0019646008611160894,0.2599287406449433,0.0,0.0,0.1596225950069723,0.0950881545672716
TRN-0340,1.197630304290926,0.0,0.0,0.0,0.0629439526768088,0.0,0.0,0.040000000000000036,1.0946863516141172,0.01,Valid,0.49,0.22599999999999998,17.927819480963773,0.4526568241929414,0.001218742954112106,0.4122835337871588,0.0,0.0,0.1058251427989311,0.0629439526768088
TRN-0624,1.42080516770635,0.0,0.0,0.0,0.0021095407775953,0.0,0.0,0.1200000000000001,1.2986956269287546,0.03,Valid,0.47,0.206,20.78190979606429,0.35065218653562275,0.012465666708010918,0.06976308511003873,0.0,0.0,-0.0030502374953229,-0.0021095407775953
TRN-0985,1.694678255551288,0.0,0.0,0.0,0.1697299698430696,0.0,0.0,0.08000000000000007,1.4449482857082183,0.02,Valid,0.48,0.216,26.718528919522857,0.27752585714589084,0.0035948234439934,0.31173919460740546,0.0,0.0,0.2845452639133228,0.1697299698430696
TRN-0860,1.362950203771519,0.0,0.0,0.0,0.0410849047569466,0.0,0.0,0.040000000000000036,1.2818652990145725,0.01,Valid,0.49,0.22599999999999998,44.315978876096274,0.35906735049271377,0.002410501947462804,1.6216314514655235,0.0,0.0,0.0692412173435919,0.0410849047569466
TRN-0560,1.824551647299017,0.0,0.0,0.0,0.0034541166241323,0.0,0.0,0.48,1.3410975306748847,0.12,Valid,0.38,0.11599999999999999,48.360236172480604,0.32945123466255766,0.014997244536297454,0.6214435211472948,0.0,0.0,-0.0053005579447358,-0.0034541166241323
TRN-0811,1.7600077598197652,0.0,0.0,0.0,0.143198519883193,0.0,0.0,0.24,1.3768092399365723,0.06,Valid,0.44,0.176,13.5927095092652,0.31159538003171383,0.003771004768357021,0.15718927668798352,0.0,0.0,-0.2391807731477486,-0.143198519883193
TRN-0395,0.9590554082594246,0.0,0.0,0.0,0.1679213417791218,0.0,0.0,0.0,0.7911340664803028,0.0,Valid,0.5,0.236,26.69118571818625,0.6044329667598486,0.0018017368443538112,0.2559837077075967,0.0,0.0,-0.2805575923304566,-0.1679213417791218
TRN-0839,1.138011945088719,0.0,0.0,0.0,0.0903033750395328,0.0,0.0,0.040000000000000036,1.0077085700491861,0.99,Invalid,0.49,0.754,25.73801758060142,0.4961457149754069,0.02052507820916482,0.35047297907000335,0.0,0.0,-0.1506539515311722,-0.0903033750395328
TRN-0779,1.353007926809864,0.0,0.0,0.0,0.0507875539625935,0.0,0.0,0.0,1.3022203728472705,0.0,Valid,0.5,0.236,18.0391030689522,0.34888981357636467,0.003615808539961026,0.1750484776866637,0.0,0.0,-0.0845191474040589,-0.0507875539625935
TRN-0543,1.5751265863553818,0.0,0.0,0.0,0.0896776110738005,0.0,0.0,0.08000000000000007,1.4054489752815813,0.02,Valid,0.48,0.216,47.195887481431086,0.29727551235920935,0.004340988233381792,0.7160529214603664,0.0,0.0,0.1505673552470483,0.0896776110738005
TRN-0158,1.6122575341845695,0.0,0.0,0.0,0.004309606804816,0.0,0.0,0.24,1.3679479273797535,0.06,Valid,0.44,0.176,31.992896768049725,0.31602603631012327,0.0038604878222313504,0.13904558804644218,0.0,0.0,0.0076930308072444,0.004309606804816
TRN-0799,1.4892718538523928,0.0,0.0,0.0,0.1698088043933973,0.0,0.0,0.0,1.3194630494589954,0.0,Valid,0.5,0.236,21.57276660054016,0.3402684752705023,0.002256399749811073,0.0981943020842855,0.0,0.0,-0.283716503543495,-0.1698088043933973
TRN-0946,1.9464013779936253,0.0,0.0,0.0,0.3451359607698839,0.0,0.0,0.08000000000000007,1.5212654172237414,0.02,Valid,0.48,0.216,26.00593367823925,0.23936729138812932,0.004242974453961543,1.7604931057161872,0.0,0.0,0.5781097283864369,0.3451359607698839
TRN-0927,2.605632191805608,0.0,0.0,0.0,0.0412269072227006,0.0,0.0,1.2799999999999998,1.2844052845829077,0.68,Invalid,0.18000000000000005,0.44400000000000006,29.94769653164704,0.35779735770854615,0.013033270790077892,0.5679025268898471,0.0,0.0,-0.0685181765969424,-0.0412269072227006
TRN-0952,1.574623634333173,0.0,0.0,0.0,0.1320856380489508,0.0,0.0,0.08000000000000007,1.3625379962842221,0.02,Valid,0.48,0.216,17.801617267874047,0.31873100185788894,0.0022414258609568115,0.371562741743193,0.0,0.0,-0.2205819374569912,-0.1320856380489508
TRN-0608,1.3062423211311969,0.0,0.0,0.0,0.1035825125894262,0.0,0.0,0.0,1.2026598085417706,0.0,Valid,0.5,0.236,45.96737087498138,0.39867009572911466,0.004080071608250578,0.5910540113414814,0.0,0.0,-0.1728782945134241,-0.1035825125894262
TRN-0212,1.491959055415986,0.0,0.0,0.0,0.0516321478941059,0.0,0.0,0.08000000000000007,1.36032690752188,0.02,Valid,0.48,0.216,19.589359197452016,0.31983654623906005,0.003227318816308629,0.24368171564393964,0.0,0.0,-0.0859326838738887,-0.0516321478941059
TRN-0480,1.4870177874751478,0.0,0.0,0.0,0.0904149375330206,0.0,0.0,0.19999999999999996,1.1966028499421273,0.05,Valid,0.45,0.186,32.54319440093804,0.4016985750289364,0.002035068752977596,0.3121549801852926,0.0,0.0,-0.1508406656991603,-0.0904149375330206
TRN-0904,1.5594003910737682,0.0,0.0,0.0,0.1296165729306366,0.0,0.0,0.040000000000000036,1.3897838181431315,0.01,Valid,0.49,0.22599999999999998,46.58409519464842,0.30510809092843433,0.002603628624444094,0.3506284594831388,0.0,0.0,0.2174103398404661,0.1296165729306366
TRN-0607,1.584661422340528,0.0,0.0,0.0,0.2212083345401012,0.0,0.0,0.040000000000000036,1.3234530878004267,0.01,Valid,0.49,0.22599999999999998,35.190811522714945,0.33827345609978665,0.007034937798681336,0.3035449078609773,0.0,0.0,0.3707009219064474,0.2212083345401012
TRN-0855,1.4933131696782587,0.0,0.0,0.0,0.0058194128216203,0.0,0.0,0.19999999999999996,1.2874937568566385,0.05,Valid,0.45,0.186,36.37646187504655,0.35625312157168076,0.004974654963471114,0.39747058283557785,0.0,0.0,0.0102198851777224,0.0058194128216203
TRN-0879,1.6812922372116457,0.0,0.0,0.0,0.3998758848804194,0.0,0.0,0.040000000000000036,1.2414163523312263,0.01,Valid,0.49,0.22599999999999998,15.812745678545488,0.37929182383438687,0.0023745056136776767,0.0705623718901047,0.0,0.0,-0.668763325030028,-0.3998758848804194
TRN-0667,2.5186517885170456,0.0,0.0,0.0,0.2221243471229386,0.0,1.0,0.040000000000000036,1.2565274413941072,0.01,Valid,0.49,0.22599999999999998,25.29813534725774,0.3717362793029464,0.0033201698184902803,0.11804038577340904,0.0,1.0,-0.3712732865465682,-0.2221243471229386
TRN-0232,2.0970308612047224,0.0,0.0,0.0,0.0522933051623601,0.0,0.0,0.6000000000000001,1.444737556042362,0.15,Valid,0.35,0.086,19.62017988466136,0.27763122197881895,0.022544786555255502,0.24625919155967071,0.0,0.0,0.0879999156367894,0.0522933051623601
TRN-0299,1.7309495158662513,0.0,0.0,0.0,0.0216788630440124,0.0,0.0,0.32000000000000006,1.389270652822239,0.08,Valid,0.42,0.15599999999999997,35.71823065144525,0.30536467358888053,0.0020096903467066644,0.25875468360553155,0.0,0.0,0.0367627129726813,0.0216788630440124
TRN-0629,1.4067207299263675,0.0,0.0,0.0,0.1000210124726063,0.0,0.0,0.0,1.3066997174537613,0.0,Valid,0.5,0.236,15.570265562893562,0.34665014127311927,0.0027207159092888975,0.15799115240149253,0.0,0.0,-0.1669176664357241,-0.1000210124726063
TRN-0858,1.8395161329872565,0.0,0.0,0.0,0.0984861550277179,0.0,0.0,0.32000000000000006,1.4210299779595386,0.08,Valid,0.42,0.15599999999999997,35.68986392802745,0.2894850110202307,0.01079150731653308,0.2592066426077293,0.0,0.0,0.1653095854009691,0.0984861550277179
TRN-0994,2.0662653071619013,0.0,0.0,0.0,0.2952349219267153,0.0,0.0,0.52,1.251030385235186,0.13,Valid,0.37,0.10599999999999998,29.53196013625164,0.37448480738240697,0.025018721409269862,0.29221148631289223,0.0,0.0,0.494593927887017,0.2952349219267153
TRN-0306,1.7350851553499518,0.0,0.0,0.0,0.2041616359516425,0.0,0.0,0.1200000000000001,1.4109235193983092,0.03,Valid,0.47,0.206,24.68844221709162,0.2945382403008454,0.004236183465567002,0.18961659552044488,0.0,0.0,0.3421710814163159,0.2041616359516425
TRN-0654,1.5554573433679804,0.0,0.0,0.0,0.0790729522178016,0.0,0.0,0.15999999999999992,1.316384391150179,0.04,Valid,0.46,0.19599999999999998,21.06789494509056,0.34180780442491054,0.0017989781995570182,0.20646174611731824,0.0,0.0,0.1328190960140993,0.0790729522178016
TRN-0917,1.3728952455332508,0.0,0.0,0.0,0.1450587488636601,0.0,0.0,0.0,1.2278364966695907,0.0,Valid,0.5,0.236,27.060624359339787,0.38608175166520464,0.002022548488547057,0.23127012415984166,0.0,0.0,-0.2422941053752438,-0.1450587488636601
TRN-0231,1.7530779413535278,0.0,0.0,0.0,0.4144429103481143,0.0,0.0,0.040000000000000036,1.2986350310054133,0.01,Valid,0.49,0.22599999999999998,23.108326704274077,0.3506824844972934,0.006883752581231049,0.17120493935563041,0.0,0.0,0.6941038140484679,0.4144429103481143
TRN-0460,1.4874733119275245,0.0,0.0,0.0,0.2654685841893398,0.0,0.0,0.040000000000000036,1.1820047277381847,0.01,Valid,0.49,0.22599999999999998,15.467701885192971,0.40899763613090767,0.0015071639391592447,0.2948558112973382,0.0,0.0,0.4447761368809821,0.2654685841893398
TRN-0492,1.4406909050121528,0.0,0.0,0.0,0.0970225927468875,0.0,0.0,0.0,1.3436683122652653,0.0,Valid,0.5,0.236,53.66118885980536,0.32816584386736736,0.004791686705090401,0.3416196012000391,0.0,0.0,0.1628601258646966,0.0970225927468875
TRN-0825,1.5819108349475552,0.0,0.0,0.0,0.2006875589838217,0.0,0.0,0.08000000000000007,1.3012232759637334,0.02,Valid,0.48,0.216,24.60195373266008,0.34938836201813334,0.0021936422127823065,0.16644476925968613,0.0,0.0,0.3363567672118357,0.2006875589838217
TRN-0279,1.3637995739136115,0.0,0.0,0.0,0.1355200498270976,0.0,0.0,0.0,1.2282795240865139,0.0,Valid,0.5,0.236,21.38438597133938,0.385860237956743,0.002283538411123034,0.19169317314186093,0.0,0.0,-0.2263298668698041,-0.1355200498270976
TRN-0580,1.1053120718031237,0.0,0.0,0.0,0.1707232068222455,0.0,0.0,0.0,0.9345888649808782,0.0,Valid,0.5,0.236,33.57697525571111,0.5327055675095609,0.0018191502657974325,0.16080676099834026,0.0,0.0,0.2862075736231908,0.1707232068222455
TRN-0992,1.5203079207597834,0.0,0.0,0.0,0.0791464439544023,0.0,0.0,0.040000000000000036,1.401161476805381,0.01,Valid,0.49,0.22599999999999998,14.970205287219908,0.2994192615973094,0.0031851147130484256,0.18450596987616646,0.0,0.0,-0.1319813937589788,-0.0791464439544023
TRN-0934,1.3797239579824148,0.0,0.0,0.0,0.0214502100606668,0.0,0.0,0.1200000000000001,1.2382737479217478,0.03,Valid,0.47,0.206,21.99695910569672,0.3808631260391261,0.0028395403764429235,0.1581200494226425,0.0,0.0,0.0363800328244643,0.0214502100606668
TRN-0639,1.5115451049121074,0.0,0.0,0.0,0.0843757257306699,0.0,0.0,0.08000000000000007,1.3471693791814374,0.02,Valid,0.48,0.216,15.045133135860352,0.32641531040928135,0.003078800753154124,0.26064087639261013,0.0,0.0,-0.1407332687440785,-0.0843757257306699
TRN-0925,2.708481048537878,0.0,0.0,0.0,0.2213707467064726,0.0,1.0,0.040000000000000036,1.4471103018314055,0.01,Valid,0.49,0.22599999999999998,28.22833085112528,0.2764448490842972,0.007114435714876352,0.6297806969508349,0.0,1.0,0.3709727395358957,0.2213707467064726
TRN-0248,1.6954780635633195,0.0,0.0,0.0,0.0768118063728539,0.0,0.0,0.19999999999999996,1.4186662571904658,0.05,Valid,0.45,0.186,19.956811616834013,0.29066687140476705,0.009014174647373495,0.15728052345394497,0.0,0.0,0.1290347778983935,0.0768118063728539
TRN-0603,1.6444831208735393,0.0,0.0,0.0,0.0769265567740481,0.0,0.0,0.19999999999999996,1.3675565640994913,0.05,Valid,0.45,0.186,16.72444558579714,0.31622171795025433,0.005919544199834241,0.2160978582573299,0.0,0.0,0.129226827439556,0.0769265567740481
TRN-0331,1.5090969606421027,0.0,0.0,0.0,0.2884422521069489,0.0,0.0,0.040000000000000036,1.1806547085351538,0.01,Valid,0.49,0.22599999999999998,18.604289828747657,0.40967264573242307,0.0026981471133048804,0.1248370229482324,0.0,0.0,0.4832255221247852,0.2884422521069489
TRN-0880,1.244400390470418,0.0,0.0,0.0,0.1307149768882798,0.0,0.0,0.0,1.1136854135821381,0.0,Valid,0.5,0.236,26.911855939216224,0.443157293208931,0.004207958390637871,0.3798694858164522,0.0,0.0,-0.2182879598825629,-0.1307149768882798
TRN-0957,1.863123441927823,0.0,0.0,0.0,0.2501815406510476,0.0,0.0,0.19999999999999996,1.4129419012767754,0.05,Valid,0.45,0.186,13.948614508149294,0.2935290493616123,0.003386755592429499,0.2278283989335157,0.0,0.0,-0.4182306051032327,-0.2501815406510476
TRN-0049,2.9232337365726524,0.0,0.0,0.0,0.1573701042129551,0.0,0.0,1.52,1.2458636323596974,0.38,Invalid,0.12,0.14400000000000002,15.790438736017784,0.37706818382015134,0.014986633465432778,0.16337082486831744,0.0,0.0,-0.2628987404903693,-0.1573701042129551
TRN-0672,1.5748386940668966,0.0,0.0,0.0,0.096385577531723,0.0,0.0,0.08000000000000007,1.3984531165351735,0.02,Valid,0.48,0.216,37.37334846893558,0.3007734417324133,0.004065502342883465,0.17730959727687765,0.0,0.0,-0.1608332989297558,-0.096385577531723
TRN-0149,1.799181358279471,0.0,0.0,0.0,0.2995506848984601,0.0,0.0,0.08000000000000007,1.4196306733810107,0.02,Valid,0.48,0.216,22.418851755491666,0.2901846633094947,0.004982402674523228,0.2525152188958499,0.0,0.0,0.501816911770856,0.2995506848984601
TRN-0043,2.2997043369161076,0.0,0.0,0.0,0.0955421048594437,0.0,0.0,1.2,1.0041622320566643,0.3,Invalid,0.2,0.064,41.43432586934284,0.49791888397166784,0.004143953292151743,3.884935947592454,0.0,0.0,0.1603823391509138,0.0955421048594437
TRN-0475,2.0488799456443796,0.0,0.0,0.0,0.1385441367339436,0.0,0.0,0.48,1.4303358089104359,0.12,Valid,0.38,0.11599999999999999,13.19286487852274,0.284832095544782,0.03223334179022503,0.21569480052120227,0.0,0.0,-0.2313910648861181,-0.1385441367339436
TRN-0094,1.5566420763179134,0.0,0.0,0.0,0.1922104212213886,0.0,0.0,0.0,1.3644316550965248,0.0,Valid,0.5,0.236,20.073398295547435,0.31778417245173757,0.0036025149164291242,0.13039132586237487,0.0,0.0,0.3221691879031461,0.1922104212213886
TRN-0699,1.3699801495953903,0.0,0.0,0.0,0.0317120479207588,0.0,0.0,0.040000000000000036,1.2982681016746314,0.01,Valid,0.49,0.22599999999999998,22.127587154679645,0.3508659491626843,0.0035646264163221916,0.2200454280594197,0.0,0.0,0.0535545370702443,0.0317120479207588
TRN-0429,1.5565811389637967,0.0,0.0,0.0,0.274699409109555,0.0,0.0,0.08000000000000007,1.2018817298542417,0.02,Valid,0.48,0.216,31.3816535368662,0.39905913507287916,0.004177418217418383,0.4740823986862743,0.0,0.0,0.4602251084926685,0.274699409109555
TRN-0222,2.806310975533133,0.0,0.0,0.0,0.0578767279359632,0.0,0.0,1.2,1.5484342475971697,0.3,Invalid,0.2,0.064,43.93528632650396,0.22578287620141507,0.04486724207681818,0.28348485100261056,0.0,0.0,0.0973444910860035,0.0578767279359632
TRN-0942,8.817016567042014,0.0,3.0,0.0,4.13998056062913,0.0,0.0,0.16000000000000014,1.5170360064128832,0.96,Invalid,0.45999999999999996,0.724,43.08952331586665,0.24148199679355845,0.007401037344124454,0.7599028463729236,0.0,0.0,6.9292697818716285,4.13998056062913
TRN-0606,1.4992556196993294,0.0,0.0,0.0,0.0010638681166248,0.0,0.0,0.15999999999999992,1.3381917515827046,0.04,Valid,0.46,0.19599999999999998,30.545514559286364,0.3309041242086476,0.006550109916727149,0.15365989812515402,0.0,0.0,-0.0013001699342893,-0.0010638681166248
TRN-0657,1.6024840691675852,0.0,0.0,0.0,0.0899091815018241,0.0,0.0,0.08000000000000007,1.4325748876657611,0.02,Valid,0.48,0.216,21.074386664377823,0.28371255616711943,0.005503482260052992,0.5114441168444107,0.0,0.0,-0.149994217994223,-0.0899091815018241
TRN-0465,1.4083243094513036,0.0,0.0,0.0,0.0148082082677353,0.0,0.0,0.15999999999999992,1.2335161011835685,0.04,Valid,0.46,0.19599999999999998,15.607044632549403,0.3832419494082157,0.0035562402992541015,0.19472346230313337,0.0,0.0,-0.0243030892455262,-0.0148082082677353
TRN-0197,1.6671444129866528,0.0,0.0,0.0,0.026481860525101,0.0,0.0,0.3599999999999999,1.280662552461552,0.09,Valid,0.41000000000000003,0.146,43.85811907455805,0.35966872376922404,0.005567808574509421,1.0936171781695476,0.0,0.0,-0.0438404462951425,-0.026481860525101
TRN-0824,1.6964279706719574,0.0,0.0,0.0,0.093212760690739,0.0,0.0,0.19999999999999996,1.4032152099812185,0.05,Valid,0.45,0.186,21.758544299951723,0.2983923950093908,0.006006461764518481,0.09555065196742865,0.0,0.0,-0.1555231822577241,-0.093212760690739
TRN-0564,1.6065211831437587,0.0,0.0,0.0,0.2068137385641591,0.0,0.0,0.040000000000000036,1.3597074445795996,0.01,Valid,0.49,0.22599999999999998,14.462130480608888,0.32014627771020027,0.0032829885574105996,0.1125424234417652,0.0,0.0,0.3466097159182357,0.2068137385641591
TRN-0359,1.4287372714663669,0.0,0.0,0.0,0.1981619203333012,0.0,0.0,0.0,1.2305753511330657,0.0,Valid,0.5,0.236,15.473379641254708,0.3847123244334672,0.004484325356474272,0.1315070624357621,0.0,0.0,0.3321297864002055,0.1981619203333012
TRN-0005,2.275504210558942,0.0,0.0,0.0,0.1047742595705009,0.0,0.0,0.7599999999999998,1.4107299509884412,0.81,Invalid,0.31000000000000005,0.5740000000000001,29.64561523029434,0.29463502450577933,0.06081994085496521,0.22645935544648926,0.0,0.0,0.1758335363384446,0.1047742595705009
TRN-0682,13.1144233274243,0.0,0.0,2.0,9.899401973769166,0.0,0.0,0.0,1.2150213536551338,1.0,Invalid,0.5,0.764,17.98159077013081,0.3924893231724332,0.007483314773547889,0.2032255730296274,0.0,0.0,-16.56744086904024,-9.899401973769166
TRN-0011,1.536904798308892,0.0,0.0,0.0,0.0438034506960892,0.0,0.0,0.08000000000000007,1.4131013476128027,0.02,Valid,0.48,0.216,20.717598630556346,0.2934493261935987,0.0031151861917325316,0.08429381775196468,0.0,0.0,0.0737910532902041,0.0438034506960892
TRN-0753,1.407072570227122,0.0,0.0,0.0,0.1563740749201548,0.0,0.0,0.0,1.2506984953069673,0.0,Valid,0.5,0.236,26.47104302616029,0.3746507523465164,0.003699964284181366,0.381968608561356,0.0,0.0,0.2621924576044403,0.1563740749201548
TRN-0610,1.4063543729218702,0.0,0.0,0.0,0.3199994311534275,0.0,0.0,0.0,1.0863549417684426,0.0,Valid,0.5,0.236,18.609848162702143,0.4568225291157787,0.004537512106105606,0.2330098576249757,0.0,0.0,0.5360405161743724,0.3199994311534275
TRN-0752,1.8975361854617143,0.0,0.0,0.0,0.4350855846704145,0.0,0.0,0.0,1.4624506007912998,0.0,Valid,0.5,0.236,44.53238129798018,0.26877469960435013,0.003964653255021431,0.3188614536289762,0.0,0.0,-0.7276912818717172,-0.4350855846704145
TRN-0472,1.4846352400623621,0.0,0.0,0.0,0.0648956821103601,0.0,0.0,0.1200000000000001,1.299739557952002,0.03,Valid,0.47,0.206,26.893242210761723,0.35013022102399904,0.001928517492316216,0.2560245970830662,0.0,0.0,0.1090916127919428,0.0648956821103601
TRN-0625,1.5349354038715992,0.0,0.0,0.0,0.0619559895415027,0.0,0.0,0.08000000000000007,1.3929794143300964,0.02,Valid,0.48,0.216,21.344109534224405,0.30351029283495173,0.0019840008096419287,0.06730943530351433,0.0,0.0,0.1041716595444377,0.0619559895415027
TRN-0516,1.4529538728958111,0.0,0.0,0.0,0.1605074782435595,0.0,0.0,0.040000000000000036,1.2524463946522515,0.01,Valid,0.49,0.22599999999999998,29.572040404365467,0.37377680267387425,0.0016219132212322322,0.2157337056961199,0.0,0.0,0.26911023918462,0.1605074782435595
TRN-0192,1.5444830261823648,0.0,0.0,0.0,0.1582872189954981,0.0,0.0,0.1200000000000001,1.2661958071868664,0.03,Valid,0.47,0.206,22.055009031634544,0.3669020964065668,0.002249217060233961,0.1506209627347486,0.0,0.0,0.2653943500424951,0.1582872189954981
TRN-0593,1.7920626118315786,0.0,0.0,0.0,0.3241401993518698,0.0,0.0,0.0,1.4679224124797088,0.0,Valid,0.5,0.236,21.191559761307985,0.2660387937601456,0.004555172337443121,0.21631092570532184,0.0,0.0,-0.5420099236996858,-0.3241401993518698
TRN-0989,1.481986981050469,0.0,0.0,0.0,0.1115105288400725,0.0,0.0,0.0,1.3704764522103967,0.0,Valid,0.5,0.236,30.04288918064436,0.3147617738948016,0.003555505003465843,0.5952029863777523,0.0,0.0,-0.1861468484131947,-0.1115105288400725
TRN-0345,1.3293121214235746,0.0,0.0,0.0,0.0370649372866683,0.0,0.0,0.1200000000000001,1.1722471841369062,0.03,Valid,0.47,0.206,15.36377979286772,0.4138764079315469,0.00304710936427359,0.20470633889991513,0.0,0.0,-0.0615525851198857,-0.0370649372866683
TRN-0972,1.6587740339328882,0.0,0.0,0.0,0.2700341701190857,0.0,0.0,0.0,1.3887398638138024,0.0,Valid,0.5,0.236,28.91751889738067,0.30563006809309873,0.0019743914763112567,0.356607197153494,0.0,0.0,-0.4514565314662579,-0.2700341701190857
TRN-0611,1.595116337826066,0.0,0.0,0.0,0.4150141895641239,0.0,0.0,0.0,1.180102148261942,0.0,Valid,0.5,0.236,21.09413091202863,0.4099489258690289,0.001116662619827444,0.08954554409736361,0.0,0.0,0.6950599232225407,0.4150141895641239
TRN-0387,1.5111192132574953,0.0,0.0,0.0,0.0110889902963323,0.0,0.0,0.040000000000000036,1.460030222961163,0.01,Valid,0.49,0.22599999999999998,54.39715678803727,0.2699848885194185,0.0043748584328667925,0.7406011514008533,0.0,0.0,0.0190392001919335,0.0110889902963323
TRN-0739,2.5823661040147408,0.0,0.0,0.0,0.0320087476090129,0.0,1.0,0.15999999999999992,1.3903573564057279,0.04,Valid,0.46,0.19599999999999998,34.11108333834411,0.3048213217971361,0.005557010409410549,0.18234219721117512,0.0,1.0,0.0540511021227345,0.0320087476090129
